,0,1
0,0.23106606477801972,0.6211176105025871
1,0.06508246715242841,0.3799348842099659
2,0.9080157632398773,0.41931907260897333
3,-0.7571057577386108,1.053134644345273
4,-0.16129472167967826,0.6478764540713479
5,-0.6474026322895859,1.0295676185119762
6,-0.5412676111706323,0.7577383215996054
7,0.18994196938416008,0.48322022834873385
8,-0.08330232223033951,0.4278271744834673
9,-0.511142786607549,1.3980592709778799
10,0.5558660836072161,0.6555880888423637
11,0.028348154955732875,0.511465619510211
12,0.08361457396170993,1.2033404599826636
13,0.021166618166932556,0.10810857056915538
14,-0.3952604247148508,1.1025177561419692
15,0.7027760664546164,0.3202409543097845
16,0.36473752262013837,1.1398533170254086
17,0.38500596057706876,0.1732724204489407
18,0.14147972245413742,0.3896102416545437
19,-0.06620232509978971,1.364790715888724
